"1";"1";"take the hot dog from the freezer ."
"1";"2";"defrost the hot dog ."
"1";"3";"put the hot dog in the oven ."
"1";"4";"wait for some time ."
"1";"5";"take out the hot dog ."
"1";"6";"serve the hot dog with bread ."
"1";"7";"add catchup on the top ."
"2";"1";"find hot dog ."
"2";"2";"boil water ."
"2";"3";"place hot dog in boiling water ."
"2";"4";"wait for some time ."
"3";"1";"get hot-dog ."
"3";"2";"grill hot-dog ."
"3";"3";"put hot-dog inside bun ."
"3";"4";"pour mustard pickles onions inside bun ."
"3";"5";"serve hot-dog ."
"4";"1";"grill hotdog ."
"4";"2";"warm up bun ."
"4";"3";"put hot dog on bun ."
"4";"4";"add mustard ketchup pickles ."
"5";"1";"place hot-dog on grill ."
"5";"2";"wait for hot-dog to cook ."
"5";"3";"remove hot-dog ."
"5";"4";"place hot-dog on bun ."
"5";"5";"add mustard and ketchup ."
"6";"1";"locate a hot dog ."
"6";"2";"cook the hot dog according to a recipe ."
"6";"3";"locate a bun ."
"6";"4";"placed the cooked hot dog on a bun ."
"6";"5";"place desired condiments on the hot dog in the bun ."
"7";"1";"locate a hot dog ."
"7";"2";"cook the hot dog according to a recipe ."
"7";"3";"locate a bun ."
"7";"4";"place the hot dog on the bun ."
"7";"5";"add desired condiments to the hot dog in the bun ."
"8";"1";"get a bread roll ."
"8";"2";"get a sausage ."
"8";"3";"cook the sausage ."
"8";"4";"put the sausage in the roll ."
"8";"5";"pour on mustard and tomato sauce ."
"9";"1";"go to store ."
"9";"2";"buy hot dogs ."
"9";"3";"come home ."
"9";"4";"put hot dogs in frying pan ."
"9";"5";"place frying pan on heater burner ."
"9";"6";"cook for 3 minutes ."
"9";"7";"turn hot dogs over and cook 2 more minutes ."
"10";"1";"identify hot dog ."
"10";"2";"remove hot dog from packaging ."
"10";"3";"identify pot ."
"10";"4";"fill pot with water ."
"10";"5";"heat water on stove ."
"10";"6";"place hot dog in hot water ."
"10";"7";"heat hot dog ."
"11";"1";"open hot dog package ."
"11";"2";"place hot dog in pan ."
"11";"3";"heat pan ."
"11";"4";"cook hot dog until heated ."
"11";"5";"remove hot dog from pan ."
"11";"6";"place hot dog on plate or bun ."
"12";"1";"get bread an sausage ."
"12";"2";"make a cut in the bread ."
"12";"3";"heat the sausage ."
"12";"4";"put sausage in the cut ."
"12";"5";"put mustard on the sausage ."
"13";"1";"identify hot dog ."
"13";"2";"identify pot ."
"13";"3";"fill pot with water ."
"13";"4";"place pot on stove ."
"13";"5";"heat water ."
"13";"6";"place hot dog in hot water ."
"13";"7";"remove hot dog from water ."
"14";"1";"get hot dog bun ."
"14";"2";"get hot dog ."
"14";"3";"put hot dog in bun ."
"14";"4";"put condiments on hot dog ."
"15";"1";"boil the hot dog ."
"15";"2";"place in a bun ."
"15";"3";"garnish as desired ."
"16";"1";"boil water ."
"16";"2";"open hot dog package ."
"16";"3";"place hot dogs in boiling water ."
"16";"4";"remove hot dogs after 5 minutes ."
"16";"5";"place hot dogs in buns ."
"16";"6";"dispose of empty packages ."
"16";"7";"serve ."
"17";"1";"boil some water ."
"17";"2";"put the hot dog in the water ."
"17";"3";"wait a few minutes ."
"17";"4";"remove the hot dog from the water ."
"17";"5";"cut open a bun ."
"17";"6";"put the hot dog on the bun ."
"17";"7";"put some sauce on the hot dog ."
"18";"1";"open hot dog package ."
"19";"1";"gather ."
"20";"1";"toast bread ."
"20";"2";"heat sausage ."
"20";"3";"put sausage in bread ."
"20";"4";"garnish with ketchup mustard relish onions ."
"21";"1";"remove hot dog from refrigerator ."
"21";"2";"put hot dog in boiling water ."
"21";"3";"wait 5 minutes ."
"21";"4";"take out and put in bun ."
"21";"5";"add toppings ."
"21";"6";"enjoy ."
"22";"1";"place hotdog in bun ."
"23";"1";"prepare the items ."
"23";"2";"see the methodology ."
"23";"3";"prepare hot dog ."
"24";"1";"cook sausage ."
"24";"2";"put it on bun ."
"24";"3";"put ketchup ."
"24";"4";"put ralish ."
"24";"5";"put mustard ."
"25";"1";"take ca hot dog bun ."
"25";"2";"grill the hotdog ."
"25";"3";"put it on he bun ."
"25";"4";"add the ketchup ."
"25";"5";"add the mustard ."
"25";"6";"add the onions ."
"25";"7";"warm it up ."
"26";"1";"verify that weiners and buns are available ."
"26";"2";"boil or grill weiners ."
"26";"3";"place in buns ."
"26";"4";"enjoy ."
"27";"1";"ask hot dog maker ."
"27";"2";"make hot dog ."
"27";"3";"eat hot dog ."
"27";"4";"eat ."
"27";"5";"chew ."
"27";"6";"eat ."
"27";"7";"chew ."
"28";"1";"boil/grill hot dog ."
"28";"2";"toast bread ."
"29";"1";"boil/grill hot dog ."
"29";"2";"toast bread ."
"30";"1";"boil/grill hot dog ."
"30";"2";"toast bread ."
"31";"1";"boil/grill hot dog ."
"31";"2";"toast bread ."
"32";"1";"boil/grill hot dog ."
"32";"2";"toast bread ."
"33";"1";"boil/grill hot dog ."
"33";"2";"toast bread ."
"34";"1";"remove weiner from package ."
"34";"2";"boil in water ."
"34";"3";"take out from water and place in bun ."
"34";"4";"apply ketchup ."
"34";"5";"apply mustard ."
"35";"1";"remove weiner from package ."
"35";"2";"boil in water ."
"35";"3";"take out from water and place in bun ."
"35";"4";"apply ketchup ."
"35";"5";"apply mustard ."
"36";"1";"remove hot dogs from fridge ."
"36";"2";"obtain a pot ."
"36";"3";"fill the pot with water ."
"36";"4";"place the hot dogs into the water ."
"36";"5";"bring to boil ."
"36";"6";"boil 6 minutes and remove ."
"36";"7";"serve hot dog with bun ."
"37";"1";"remove hot dogs from fridge ."
"37";"2";"obtain a pot ."
"37";"3";"fill the pot with water ."
"37";"4";"place the hot dogs into the water ."
"37";"5";"bring to boil ."
"37";"6";"boil 6 minutes and remove ."
"37";"7";"serve hot dog with bun ."
"38";"1";"buy hot dogs ."
"38";"2";"open package ."
"38";"3";"fill pot with water ."
"38";"4";"place pot on hot stove ."
"39";"1";"buy hotdogs ."
"39";"2";"open package ."
"39";"3";"fill pot with water ."
"39";"4";"place pot on hot stove ."
"39";"5";"place hot dogs in pot ."
"39";"6";"cook hotdogs ."
