"1";"1";"get gift ."
"1";"2";"get wrap ."
"1";"3";"wrap gift ."
"2";"1";"buy the gift ."
"2";"2";"get wrapping paper ."
"2";"3";"get tape ."
"2";"4";"cut the paper to the correct size ."
"2";"5";"wrap the paper around the gift ."
"2";"6";"tape the paper in place ."
"2";"7";"put a bow on the package ."
"3";"1";"buy wrapping paper and ribbon ."
"3";"2";"cut paper ."
"3";"3";"fold and tape paper ."
"3";"4";"cut and tape ribbon ."
"4";"1";"getting the wraping paper ."
"4";"2";"placing the gift on the plain side of the paper ."
"4";"3";"covering the gift in paper ."
"4";"4";"cutting the excess paper away ."
"4";"5";"taping the paper so that it does not come off of the gift ."
"5";"1";"get the gift ."
"5";"2";"get the wrapping paper ."
"5";"3";"get the scissors and tape ."
"6";"1";"get the gift ."
"6";"2";"get the wrapping paper ."
"6";"3";"get the scissors and tape ."
"6";"4";"place the gift on the wrapping paper ."
"6";"5";"cut out enough wrapping paper to wrap the gift up in ."
"6";"6";"tape the wrapping paper onto the gift ."
"7";"1";"get gift ."
"7";"2";"get appropriate wrapping paper ."
"7";"3";"spread paper on flat surface ."
"7";"4";"put gift on paper ."
"7";"5";"fold paper so as to cover gift ."
"7";"6";"fold ribbon over wrapping paper ."
"8";"1";"get gift ."
"8";"2";"get appropriate wrapping paper ."
"8";"3";"spread paper on flat surface ."
"8";"4";"put gift on paper ."
"8";"5";"fold paper so as to cover gift ."
"8";"6";"fold ribbon over wrapping paper ."
"9";"1";"take wrapping paper ."
"9";"2";"place on flat surface ."
"9";"3";"place gift on wrapping paper ."
"9";"4";"fold paper around gift ."
"9";"5";"tie together with ribbon ."
"10";"1";"put gift in a box ."
"10";"2";"select a wrapping paper ."
"10";"3";"wrap the box with the paper ."
"10";"4";"tie the paper with a string ."
"11";"1";"put gift in a box big enough to fit the gift in ."
"11";"2";"choose decorative bag for gift ."
"11";"3";"put gift in decorative bag ."
"11";"4";"put tissue paper into bag on top of gift ."
"12";"1";"take wrapping paper and place on flat surface ."
"12";"2";"place gift on wrapping paper ."
"12";"3";"fold paper aroung gift ."
"12";"4";"use tape to hold paper in place ."
"13";"1";"get a gift ."
