"1";"1";"remove all items from the table surface ."
"1";"2";"place the items in a different location ."
"1";"3";"obtain a wet rag ."
"1";"4";"wipe the entire surface area of the table with the rag ."
"2";"1";"take a napkin ."
"2";"2";"wet the napkin ."
"2";"3";"wipe the table with the wet napkin ."
"3";"1";"clear table ."
"3";"2";"wipe table with wet cloth ."
"4";"1";"pick up dishes ."
"4";"2";"put dishes in sink or dishwasher ."
"4";"3";"pick up placemats ."
"4";"4";"wipe table with damp cloth ."
"4";"5";"empty cloth into trash or sink ."
"5";"1";"remove dirty dishes ."
"5";"2";"put dishes into dishwasher ."
"5";"3";"remove silverware ."
"5";"4";"remove table cloth ."
"6";"1";"remove all dishes ."
"6";"2";"remove table cover ."
"6";"3";"wipe table top ."
"7";"1";"remove all dishes ."
"7";"2";"remove table cover ."
"7";"3";"wipe table ."
"7";"4";"put new table cover ."
"8";"1";"get a cleaning cloth ."
"8";"2";"make the cleaning cloth damp ."
"8";"3";"wipe table with cleaning cloth ."
"9";"1";"remove everything from the table that is on it ."
"9";"2";"get a bucket of water ."
"9";"3";"get some soap ."
"9";"4";"get a rag ."
"9";"5";"get the rag wet and soapy ."
"9";"6";"rub the table all over it until it is clean ."
"10";"1";"remove all objects from the table ."
"10";"2";"wipe cleaning cloth around the surface of table ."
"10";"3";"replace objects that are to remain on the table ."
"11";"1";"take away all the stuff from the table ."
"11";"2";"wipe the table ."
"12";"1";"identify dishes ."
"12";"2";"remove dishes ."
"12";"3";"place dishes in sink ."
"12";"4";"identify rag ."
"12";"5";"use rag to wipe down table ."
"13";"1";"take all objects off table top ."
"13";"2";"apply cleaning fluid to table top ."
"13";"3";"wipe down table top ."
"14";"1";"remove dishes from table ."
"14";"2";"wipe table with wet rag ."
"15";"1";"take any objects off the table ."
"15";"2";"get a cloth ."
"15";"3";"wet the cloth with water ."
"15";"4";"wipe the table with the cloth ."
"16";"1";"pick up the objects on the table ."
"16";"2";"spray the table with cleaning solution ."
"16";"3";"get a cloth ."
"16";"4";"wipe the cleaning solution over the table ."
"17";"1";"remove all objects ."
"17";"2";"spray with cleaner ."
"17";"3";"wipe with rag ."
"18";"1";"remove eveything off of table ."
"18";"2";"wipe table with damp clothe ."
"18";"3";"apply appropriate tabe conditioner to table and allow to dry ."
"19";"1";"remove everything from table ."
"19";"2";"add cleansor to table ."
"19";"3";"use cloth to wipe entire surface ."
"19";"4";"let table dry ."
"20";"1";"clear the table ."
"20";"2";"wet cloth ."
"20";"3";"clean surface of table with cloth ."
"20";"4";"dry surface with dry cloth ."
"21";"1";"clear all thrash from the table ."
"21";"2";"replace the used tablecloth with a new tablecloth ."
"22";"1";"clear all thrash from the table ."
"22";"2";"replace the used tablecloth with a new tablecloth ."
"23";"1";"remove all items from the table ."
"23";"2";"use a wet cloth to wipe the table ."
"24";"1";"gather all the dishes ."
"24";"2";"put in the sink ."
"24";"3";"gather all teh napkins ."
"24";"4";"put in the laundry basket ."
"24";"5";"grab a rag ."
"24";"6";"wipe teh crumbs from the table into your hand ."
