"1";"1";"pick up a camera ."
"1";"2";"turn on the camera ."
"1";"3";"wind the camera ."
"1";"4";"aim the camera ."
"1";"5";"focus the camera ."
"1";"6";"press the shutter button ."
"1";"7";"turn off the camera ."
"2";"1";"get a camera ."
"2";"2";"find a scene or subject ."
"2";"3";"frame the scene in the camera s viewfinder ."
"2";"4";"press the shutter button to take a photograph ."
"3";"1";"find a camera ."
"3";"2";"point camera at a scene ."
"3";"3";"press the camera s shutter button ."
"4";"1";"find something to photograph ."
"4";"2";"locate a camera ."
"4";"3";"locate film ."
"4";"4";"load the film into the camera ."
"4";"5";"point the camera at the item to photograph ."
"4";"6";"depress the shutter button on the camera shortly ."
"5";"1";"see subject through camera ."
"5";"2";"click the button ."
"6";"1";"pick up the camera ."
"6";"2";"move the camera so that the lens faces what should be in the picture ."
"6";"3";"make sure the object desired to be in the picture is in focus ."
"6";"4";"press shutter release button ."
"7";"1";"get camera ."
"7";"2";"position camera to capture desired image ."
"7";"3";"press button ."
"8";"1";"place a camera to your eye ."
"8";"2";"frame the scene you wish to photograph ."
"8";"3";"press the shutter button ."
"9";"1";"turn on camera ."
"9";"2";"remove lens camera ."
"9";"3";"aim the camera at the object you wish to take a picture of ."
"9";"4";"press button ."
"10";"1";"get the camera ."
"10";"2";"point the camera ."
"10";"3";"select the camera settings ."
"10";"4";"press the shutter button ."
"11";"1";"turn on the camera ."
"11";"2";"focus on the thing you want to take a photo with ."
"11";"3";"press the shutter ."
"12";"1";"turn on camera ."
"12";"2";"looking through viewfinder position camera ."
"12";"3";"press button ."
"13";"1";"fetch camera ."
"13";"2";"turn camera on ."
"13";"3";"look through viewfinder so that desired object is in view ."
"13";"4";"focus camera if needed ."
"13";"5";"press button to take picture ."
"14";"1";"choose scene ."
"14";"2";"turn camera on ."
"14";"3";"point camera at scene ."
"14";"4";"adjust parameters ."
"14";"5";"click button to take photo ."
"15";"1";"get camera ."
"15";"2";"turn on camera ."
"15";"3";"looking through viewfinder find the desired object to photograph ."
"15";"4";"press button to take photograph ."
"16";"1";"locate a camera ."
"16";"2";"locate an item to photograph ."
"16";"3";"aim the camera at the item ."
"16";"4";"snap the shutter on the camera ."
"16";"5";"develop the film from the camera ."
"17";"1";"get camera ."
"17";"2";"turn camera on ."
"17";"3";"point camera at desired scene ."
"17";"4";"adjust settings ."
"17";"5";"push picturetaking button ."
"18";"1";"pick up the camera ."
"18";"2";"make sure there is film in the camera ."
"18";"3";"focus the camera ."
"18";"4";"press the button ."
"19";"1";"get a camera ."
"19";"2";"locate object to be photographed ."
"19";"3";"ensure object is in view of camera ."
"19";"4";"press photo button on camera ."
"20";"1";"locate scene ."
"20";"2";"prepare camera ."
"20";"3";"point camera at scene ."
"20";"4";"adjust camera for distance and light ."
"20";"5";"press button on camera ."
"21";"1";"find the camara ."
"21";"2";"load the film ."
"21";"3";"line up the shot to be taken ."
"21";"4";"focus the camara ."
"21";"5";"tell people to smile ."
"21";"6";"take a picture ."
"22";"1";"determine the subject ."
"22";"2";"take the camara ."
"22";"3";"line up the subject in the camara s viewfinder ."
"22";"4";"push the button to take a picture ."
"22";"5";"put the camara away ."
"23";"1";"obtain camera ."
"23";"2";"turn on camera ."
"23";"3";"look through viewfinder ."
"23";"4";"aim at object to be photographed ."
"23";"5";"press shutter button ."
"24";"1";"aim camera ."
"24";"2";"find target in viewfinder ."
"24";"3";"press button ."
"25";"1";"choose a subject ."
"25";"2";"aim camera at subject ."
"25";"3";"push shutter button ."
"26";"1";"focus an object ."
"26";"2";"take photograph ."
"27";"1";"operate the button/switch/etc  on the camara that takes a photo ."
"28";"1";"take camera ."
"28";"2";"aim camera ."
"28";"3";"say cheese ."
"28";"4";"click shudder ."
"28";"5";"advance film ."
"29";"1";"take out camera ."
"29";"2";"remove lens cap ."
"29";"3";"look through viewfinder ."
"29";"4";"point lens towards ."
"30";"1";"take out camera ."
"30";"2";"remove lens cap ."
"30";"3";"look through viewfinder ."
"30";"4";"point lens towards object to be photographed while still looking through viewfinder ."
"30";"5";"press shutterbutton ."
"31";"1";"turn on the camera ."
"31";"2";"remove lens cap ."
"31";"3";"aim camera at subject ."
"31";"4";"press the button ."
"32";"1";"take ."
"33";"1";"pose the subject ."
"33";"2";"aim the camera ."
"33";"3";"click the button ."
"34";"1";"turn on camera ."
"34";"2";"look through viewfinder ."
"34";"3";"adjust picture until clear ."
"34";"4";"push capture button ."
"35";"1";"turn on camera ."
"35";"2";"look through viewfinder ."
"35";"3";"adjust picture until clear ."
"35";"4";"push capture button ."
"36";"1";"find a camera ."
"36";"2";"locate the on button ."
"36";"3";"press the button to turn on camera ."
"36";"4";"look through the lens ."
"36";"5";"find what you will take a picture of and aim ."
"36";"6";"find the button to take a picture ."
"36";"7";"press the button ."
"37";"1";"find a camera ."
"37";"2";"locate the on button ."
"37";"3";"press the button to turn on camera ."
"37";"4";"look through the lens ."
"37";"5";"find what you will take a picture of and aim ."
"37";"6";"find the button to take a picture ."
"37";"7";"press the button ."
"38";"1";"get camera ."
"38";"2";"turn camera on ."
"38";"3";"view subject through lens ."
"38";"4";"press picture button ."
"39";"1";"get camera ."
"39";"2";"turn camera on ."
"39";"3";"view subject through lens ."
"39";"4";"press picture button ."
"40";"1";"get camera ."
"40";"2";"turn camera on ."
"40";"3";"view subject through lens ."
"40";"4";"press picture button ."
"41";"1";"ask them to pose ."
"41";"2";"hold the camera steady ."
"41";"3";"look into the camera ."
"41";"4";"see their faces ."
"41";"5";"shoot ."
"42";"1";"ask them to pose ."
"42";"2";"hold the camera steady ."
"42";"3";"look into the camera ."
"42";"4";"see their faces ."
"42";"5";"shoot ."
"43";"1";"find subject to take picture of ."
"43";"2";"turn on camera ."
"43";"3";"adjust zoom flash ."
"43";"4";"take picture ."
"43";"5";"review ."
"43";"6";"take another to ensure ."
"43";"7";"turn off camera ."
"44";"1";"find camera ."
"44";"2";"aim at object ."
"44";"3";"hit button ."
"45";"1";"find camera ."
"45";"2";"aim at object ."
"45";"3";"hit button ."
"46";"1";"get camera ."
"46";"2";"turn camera on ."
"46";"3";"look through lens ."
"46";"4";"press the picture button ."
"47";"1";"get camera ."
"47";"2";"turn camera on ."
"47";"3";"look through lens ."
"47";"4";"press the picture button ."
"48";"1";"get camera ."
"48";"2";"turn camera on ."
"48";"3";"look through lens ."
"48";"4";"press the picture button ."
"49";"1";"get camera ."
"49";"2";"take lenscap off ."
"49";"3";"turn flash on ."
"49";"4";"snap picture ."
"50";"1";"get camera ."
"50";"2";"take lenscap off ."
"50";"3";"turn flash on ."
"50";"4";"snap picture ."
"51";"1";"get camera ."
"51";"2";"take lenscap off ."
"51";"3";"turn flash on ."
"51";"4";"snap picture ."
