"1";"1";"clean the table ."
"1";"2";"wash the dishes ."
"1";"3";"clean the floor ."
"2";"1";"find objects which are not where they belong ."
"2";"2";"pick up each object ."
"2";"3";"put it in the place where it belongs ."
"2";"4";"continue until all objects are put away ."
"3";"1";"locate trash ."
"3";"2";"take object to trash can ."
"4";"1";"find an object to be put away ."
"4";"2";"put the object into its place ."
"4";"3";"repeat until all objects are put away ."
"5";"1";"choose what you want to clean up ."
"5";"2";"get the correct cleaning materials ."
"5";"3";"use them to clean the object or area you want to clean ."
"6";"1";"identify mess ."
"6";"2";"identify best method to clean mess ."
"6";"3";"employ method ."
"7";"1";"take a basket ."
"7";"2";"put water in basket ."
"7";"3";"add soap ."
"7";"4";"put mop in basket ."
"7";"5";"move mop over the floor ."
"7";"6";"squash water out of mop ."
"7";"7";"re-do he floor with dry mop ."
"8";"1";"figure out how the room should look when clean ."
"8";"2";"pick up out of place objects ."
"8";"3";"clean dirty things ."
"9";"1";"put all items on the counter away ."
"9";"2";"pick up all items on the floor ."
"9";"3";"sweep or vacuum floor ."
"9";"4";"clean bathroom ."
"10";"1";"pick up a task for clean up ."
"10";"2";"gather all the things that need to be cleaned up ."
"10";"3";"put items in their respective places ."
"11";"1";"pick up toys ."
"11";"2";"put toys in toy box ."
"11";"3";"pick up books ."
"11";"4";"return books to shelves ."
"11";"5";"take dirty dishes to kitchen ."
"11";"6";"put dirty clothes in hamper ."
"11";"7";"vacuum floor ."
"12";"1";"clean up involves replacing moving or arranging room back to the original state ."
"13";"1";"clean up involves replacing moving or arranging room back to the original state ."
"14";"1";"find the place ."
"14";"2";"pour the water ."
"14";"3";"cleanup ."
"15";"1";"pick up large objects ."
"15";"2";"sweep up debris ."
"15";"3";"straighten permanent objects ."
"16";"1";"collect garbage ."
"16";"2";"vacuum ."
"16";"3";"mop the floor ."
"17";"1";"wipe surface with paper towel to rid of crumbs ."
"17";"2";"spray surface with cleaner ."
"17";"3";"wipe surface with paper towel ."
"18";"1";"wipe surface with paper towel to rid of crumbs ."
"18";"2";"spray surface with cleaner ."
"18";"3";"wipe surface with paper towel ."
"19";"1";"wipe surface with paper towel to rid of crumbs ."
"19";"2";"spray surface with cleaner ."
"19";"3";"wipe surface with paper towel ."
"20";"1";"wipe surface with paper towel to rid of crumbs ."
"20";"2";"spray surface with cleaner ."
"20";"3";"wipe surface with paper towel ."
"21";"1";"gather items that are causing mess ."
"22";"1";"find mess ."
"22";"2";"clean up mess ."
"22";"3";"organize mess ."
"23";"1";"find mess ."
"23";"2";"clean up mess ."
"23";"3";"organize mess ."
"24";"1";"find mess ."
"24";"2";"clean up mess ."
"24";"3";"organize mess ."
"25";"1";"find mess ."
"25";"2";"clean up mess ."
"25";"3";"organize mess ."
"26";"1";"find mess ."
"26";"2";"clean up mess ."
"26";"3";"organize mess ."
"27";"1";"find mess ."
"27";"2";"clean up mess ."
"27";"3";"organize mess ."
"28";"1";"see the mess ."
"28";"2";"get broom and dustpan ."
"28";"3";"set aside ."
"28";"4";"pick up all objects ."
"28";"5";"put them away ."
"28";"6";"take broom and sweep ."
"28";"7";"use dustpan to get dirt ."
