"1";"1";"find a salad bowl ."
"1";"2";"find lettuce ."
"1";"3";"chop lettuce into bit-size pieces ."
"1";"4";"place lettuce into bowl ."
"1";"5";"slice other salad vegetables into bowl ."
"1";"6";"pour salad dressing into bowl ."
"1";"7";"stir salad dressing and salad in the bowl ."
"2";"1";"cut salad ."
"2";"2";"wash salad ."
"2";"3";"put cut salad in bowl ."
"2";"4";"add slices of tomato ."
"2";"5";"add slices of cucumber ."
"2";"6";"optionally add sauce ."
"2";"7";"add spoon ."
"3";"1";"get a targe bowl ."
"3";"2";"get salad tongs ."
"3";"3";"get salad ingredients ."
"3";"4";"put ingredients in bowl ."
"3";"5";"toss ingredients with tongs ."
"3";"6";"add a sauce if required ."
"4";"1";"wash vegetables ."
"4";"2";"slice vegetables ."
"4";"3";"place vegetables in a salad spinner ."
"4";"4";"spin the salad until it is dry ."
"4";"5";"place the salad in a bowl ."
"4";"6";"serve ."
"5";"1";"wash vegetables ."
"5";"2";"slice vegetables ."
"5";"3";"place vegetables in a salad spinner ."
"5";"4";"spin the salad until it is dry ."
"5";"5";"place the salad in a bowl ."
"5";"6";"serve ."
"6";"1";"wash vegetables ."
"6";"2";"slice vegetables ."
"6";"3";"place vegetables in a salad spinner ."
"6";"4";"spin the salad until it is dry ."
"6";"5";"place the salad in a bowl ."
"6";"6";"serve ."
"7";"1";"place the ingredients of the salad in a bowl ."
"7";"2";"mix the ingredients thoroughly ."
"8";"1";"get a bowl ."
"8";"2";"wash some lettuce ."
"8";"3";"tear the lettuce into pieces ."
"8";"4";"put the lettuce in the bowl ."
"8";"5";"get some salad dressing ."
"8";"6";"pour the dressing onto the lettuce in the bowl ."
"8";"7";"stir the lettuce with a big spoon ."
"9";"1";"get large clean bowl ."
"9";"2";"cut up lettuce tomatoeradish ."
"9";"3";"cut up cucumbermushroombrocoli ."
"9";"4";"place all cut up foods in the large clean bowl ."
"9";"5";"toss together and serve with salad dressing ."
"10";"1";"get large clean bowl ."
"10";"2";"cut up lettuce tomatoeradish ."
"10";"3";"cut up cucumbermushroombrocoli ."
"10";"4";"place all cut up foods in the large clean bowl ."
"10";"5";"toss together and serve with salad dressing ."
"11";"1";"getting a bowl ."
"11";"2";"washing the vegetables ."
"11";"3";"cutting up the vegetables ."
"11";"4";"put on salad dressing ."
"11";"5";"toss ."
"12";"1";"getting a bowl ."
"12";"2";"washing the vegetables ."
"12";"3";"cutting up the vegetables ."
"12";"4";"put on salad dressing ."
"12";"5";"toss ."
"13";"1";"take ingredients from fridge ."
"13";"2";"wash lettuce ."
"13";"3";"spin lettuce dry ."
"13";"4";"tear lettuce into pieces ."
"13";"5";"slice other vegetables ."
"13";"6";"add dressing ."
"13";"7";"toss together ."
"14";"1";"wash the vegetables ."
"14";"2";"chop the vegetables ."
"14";"3";"mix the vegetables ."
"15";"1";"wash the vegetables ."
"15";"2";"chop the vegetables ."
"15";"3";"mix the vegetables ."
"16";"1";"shred lettuce ."
"16";"2";"cut tomatoes ."
"16";"3";"cut cucumbers ."
"16";"4";"cut carrots ."
"16";"5";"wash lettuce ."
"16";"6";"toss salad with dressing ."
"16";"7";"serve salad ."
"17";"1";"get out a salad bowl ."
"18";"1";"cabage ."
"19";"1";"chop vegetables ."
"20";"1";"chop vegetables ."
"20";"2";"add lettuce ."
"20";"3";"add dressing ."
"20";"4";"use salad tongs to toss all ingredients together ."
"21";"1";"chop vegetables ."
"21";"2";"add lettuce ."
"21";"3";"add dressing ."
"21";"4";"use salad tongs to toss all ingredients together ."
"22";"1";"chop vegetables ."
"23";"1";"chop vegetables ."
"24";"1";"chop vegetables ."
"24";"2";"add lettuce ."
"24";"3";"add dressing ."
"24";"4";"use salad tongs to toss all ingredients together ."
"25";"1";"chop vegetables ."
"26";"1";"chop vegetables ."
"26";"2";"add lettuce ."
"26";"3";"add dressing ."
"26";"4";"use salad tongs to toss all ingredients together ."
"27";"1";"chop vegetables ."
"28";"1";"chop vegetables ."
"29";"1";"chop vegetables ."
"29";"2";"add lettuce ."
"29";"3";"add dressing ."
"29";"4";"use salad tongs to toss all ingredients together ."
"30";"1";"chop vegetables ."
"30";"2";"add lettuce ."
"30";"3";"add dressing ."
"30";"4";"use salad tongs to toss all ingredients together ."
"31";"1";"chop vegetables ."
"32";"1";"chop vegetables ."
"32";"2";"add lettuce ."
"32";"3";"add dressing ."
"32";"4";"use salad tongs to toss all ingredients together ."
"33";"1";"chop vegetables ."
"34";"1";"chop vegetables ."
"34";"2";"add lettuce ."
"34";"3";"add dressing ."
"34";"4";"use salad tongs to toss all ingredients together ."
"35";"1";"chop vegetables ."
"36";"1";"chop vegetables ."
"36";"2";"add lettuce ."
"36";"3";"add dressing ."
"36";"4";"use salad tongs to toss all ingredients together ."
"37";"1";"chop vegetables ."
"38";"1";"chop vegetables ."
"38";"2";"add lettuce ."
"38";"3";"add dressing ."
"38";"4";"use salad tongs to toss all ingredients together ."
"39";"1";"chop vegetables ."
"40";"1";"chop vegetables ."
"40";"2";"add lettuce ."
"40";"3";"add dressing ."
"40";"4";"use salad tongs to toss all ingredients together ."
"41";"1";"chop vegetables ."
"42";"1";"chop vegetables ."
"42";"2";"add lettuce ."
"42";"3";"add dressing ."
"42";"4";"use salad tongs to toss all ingredients together ."
"43";"1";"chop vegetables ."
"44";"1";"chop vegetables ."
"44";"2";"add lettuce ."
"44";"3";"add dressing ."
"44";"4";"use salad tongs to toss all ingredients together ."
"45";"1";"chop vegetables ."
"46";"1";"chop vegetables ."
"46";"2";"add lettuce ."
"46";"3";"add dressing ."
"46";"4";"use salad tongs to toss all ingredients together ."
"47";"1";"chop vegetables ."
"48";"1";"chop vegetables ."
"48";"2";"add lettuce ."
"48";"3";"add dressing ."
"48";"4";"use salad tongs to toss all ingredients together ."
"49";"1";"buy veggies ."
"49";"2";"clean ."
"49";"3";"peel ."
"49";"4";"cut ."
"49";"5";"put into bowl ."
"49";"6";"put in salad dressing ."
"49";"7";"stir ."
"50";"1";"tossed ."
"50";"2";"salad ."
"51";"1";"obtain salad ingredients ."
"51";"2";"cut ingredients ."
"51";"3";"place in bowl ."
"51";"4";"toss away ."
"52";"1";"obtain salad ingredients ."
"52";"2";"cut ingredients ."
"52";"3";"place in bowl ."
"52";"4";"toss away ."
"53";"1";"prepare ingredients for salad ."
"53";"2";"mix ingredients in mixing bowl ."
"53";"3";"toss the salad ."
"53";"4";"salad is ready to serve ."
"54";"1";"find recipe ."
"54";"2";"find bowl ."
"54";"3";"find ingredients ."
"54";"4";"follow recipe ."
"54";"5";"mix ingredients ."
"54";"6";"add dressing ."
"54";"7";"toss ."
"55";"1";"get vegetables ."
"55";"2";"chop vegetables ."
"55";"3";"put into bowl ."
"55";"4";"put on dressing ."
"55";"5";"serve in small bowls ."
"56";"1";"get vegetables ."
"56";"2";"chop vegetables ."
"56";"3";"put into bowl ."
"56";"4";"put on dressing ."
"56";"5";"serve in small bowls ."
"57";"1";"get vegetables ."
"57";"2";"chop vegetables ."
"57";"3";"put into bowl ."
"57";"4";"put on dressing ."
"57";"5";"serve in small bowls ."
"58";"1";"get vegetables ."
"58";"2";"chop vegetables ."
"58";"3";"put into bowl ."
"58";"4";"put on dressing ."
"58";"5";"serve in small bowls ."
"59";"1";"chop of lettuce ."
"59";"2";"chop up cucumbers ."
"59";"3";"chop up tomatoes ."
"59";"4";"chop up mushrooms ."
"59";"5";"put all into bowl ."
"59";"6";"use tongs to mix ."
"59";"7";"add salad dressing ."
"60";"1";"chop of lettuce ."
"60";"2";"chop up cucumbers ."
"60";"3";"chop up tomatoes ."
"60";"4";"chop up mushrooms ."
"60";"5";"put all into bowl ."
"60";"6";"use tongs to mix ."
"60";"7";"add salad dressing ."
"61";"1";"get vegeatbles ."
"61";"2";"cut up vegetables ."
"61";"3";"put into bowl ."
"61";"4";"pour on dressing ."
"61";"5";"eat ."
"62";"1";"get vegeatbles ."
"62";"2";"cut up vegetables ."
"62";"3";"put into bowl ."
"62";"4";"pour on dressing ."
"62";"5";"eat ."
"63";"1";"get vegeatbles ."
"63";"2";"cut up vegetables ."
"63";"3";"put into bowl ."
"63";"4";"pour on dressing ."
"63";"5";"eat ."
"64";"1";"get vegeatbles ."
"64";"2";"cut up vegetables ."
"64";"3";"put into bowl ."
"64";"4";"pour on dressing ."
"64";"5";"eat ."
"65";"1";"get vegeatbles ."
"65";"2";"cut up vegetables ."
"65";"3";"put into bowl ."
"65";"4";"pour on dressing ."
"65";"5";"eat ."
"66";"1";"get vegeatbles ."
"66";"2";"cut up vegetables ."
"66";"3";"put into bowl ."
"66";"4";"pour on dressing ."
"66";"5";"eat ."
"67";"1";"get vegetables ."
"67";"2";"chop up vegetables ."
"67";"3";"put choped vegetables in bowl ."
"67";"4";"put dressing on sald ."
"67";"5";"toss the salad ."
